linie,jahr,cluster,anteil_alt,anteil_neu,jaccard,intakt,intakt_ja,n_c,mittel,w,d,b
19,2017,22,0.9313725490196079,0.8558558558558559,0.8050847457627118,TRUE,TRUE,111,-0.20729870994909438,0.009035409035409036,-0.2036463868109955,3.74715135986184e-4
19,2018,43,0.9279279279279279,0.7862595419847328,0.7410071942446043,TRUE,TRUE,131,-0.09565994437871675,0.010157400945956425,-0.08675608644283658,7.645088222601212e-5
19,2019,52,0.6183206106870229,0.8901098901098901,0.574468085106383,TRUE,TRUE,91,-5.385263248738659e-4,0.005943051201671891,-0.08171620471814504,3.968495090987062e-5
19,2020,75,0.8571428571428571,0.896551724137931,0.78,TRUE,TRUE,87,-0.23583962311810458,0.0052261668769147595,-0.31703500424513503,5.252882724066806e-4
19,2021,92,0.896551724137931,0.5864661654135338,0.5492957746478874,TRUE,TRUE,133,-0.3529625576868415,0.00725269931290217,-0.43382117279754334,0.0013649638851384546
19,2022,84,0.8646616541353384,0.9426229508196722,0.8214285714285714,TRUE,TRUE,122,0.049080549095189614,0.006395135503485873,1.3684710621825191e-5,1.1976253701303986e-12
19,2023,113,0.8770491803278688,0.9304347826086956,0.823076923076923,TRUE,TRUE,115,-0.7513745793324728,0.0058823529411764705,-0.8992696403477809,0.004756975800301336
19,2024,120,0.7565217391304347,0.9354838709677419,0.71900826446281,TRUE,TRUE,93,-0.32750207630402745,0.004809183990071362,-0.280389530187947,3.7808981504957294e-4
20,2016,20,NA,NA,NA,TRUE,TRUE,51,0.7141300986675615,0.004661365505895256,0.6723551491257734,0.0021072236335209753
20,2017,5,0.9019607843137255,0.6865671641791045,0.6388888888888888,TRUE,TRUE,67,0.5561958979311514,0.005453805453805454,0.5598482210692503,0.0017093864104603237
20,2018,42,0.9850746268656716,0.8148148148148148,0.8048780487804879,TRUE,TRUE,81,1.2432058917162496,0.00628053035589672,1.2521097496521298,0.009846482502836897
20,2019,62,0.9382716049382716,0.5714285714285714,0.5507246376811594,TRUE,TRUE,133,-0.03639267406695828,0.00868599791013584,-0.11757035246022945,1.20064705748681e-4
20,2020,88,0.6240601503759399,0.8645833333333334,0.5684931506849316,TRUE,TRUE,96,0.3615998049302129,0.005766804829699045,0.2804044238031824,4.5342449241820724e-4
20,2021,75,0.59375,0.9193548387096774,0.5643564356435643,TRUE,TRUE,62,0.6797055206299111,0.003380957574435598,0.5988469055192093,0.0012124709459862488
20,2022,109,0.9354838709677419,0.8923076923076924,0.8405797101449275,TRUE,TRUE,65,0.09931322927311292,0.003407244325627719,0.050246364888545135,8.60226015585959e-6
20,2023,103,0.8307692307692308,0.9473684210526315,0.7941176470588235,TRUE,TRUE,57,0.4112908476511028,0.002915601023017903,0.26339578663579466,2.0227664469549242e-4
20,2024,83,0.9298245614035088,0.9137931034482759,0.8548387096774194,TRUE,TRUE,58,0.024490064860657565,0.002999276036818699,0.071602610976738,1.5377089984682627e-5
21,2016,21,NA,NA,NA,TRUE,TRUE,52,0.060983904097606706,0.004752764829540262,0.019208954555818593,1.753693869539366e-6
21,2017,15,0.9807692307692307,0.05717488789237668,0.05711086226203808,TRUE,FALSE,892,-0.15321313576523804,0.07260887260887261,-0.14956081262713916,0.0016241469688996078
21,2018,58,0.15358744394618834,0.9256756756756757,0.15171650055370986,FALSE,FALSE,148,-0.08859016035798518,0.011475536946576723,-0.07968630242210502,7.286859001850529e-5
21,2019,54,0.972972972972973,0.4897959183673469,0.48322147651006714,FALSE,FALSE,294,-0.27500212763063175,0.01920062695924765,-0.3561798060239029,0.002435869379601109
21,2020,48,0.4489795918367347,0.9428571428571428,0.4370860927152318,FALSE,FALSE,140,-0.08266812518163436,0.008409923709977774,-0.1638635063086648,2.2581695308270417e-4
21,2021,21,0.9785714285714285,0.12961210974456008,0.12924528301886792,FALSE,FALSE,1057,-0.14697941485074306,0.05763987348674883,-0.22783802996144492,0.0029920955102423863
21,2022,40,0.1400189214758751,0.8705882352941177,0.1371640407784986,FALSE,FALSE,170,0.07743436112532781,0.008911254390103266,0.028367496740760022,7.171018929983497e-6
21,2023,70,0.9352941176470588,0.8594594594594595,0.8112244897959183,FALSE,FALSE,185,0.5274075296266058,0.009462915601023018,0.3795124686112976,0.0013629410260264255
21,2024,50,0.972972972972973,0.162748643761302,0.162016201620162,FALSE,FALSE,1106,-0.22732007204119264,0.057193091322784155,-0.18020752592511222,0.0018573314797008628
22,2016,22,NA,NA,NA,TRUE,TRUE,660,-0.2821575111460719,0.060323553605703316,-0.32393246068786,0.006329885549548734
22,2017,15,0.9803030303030303,0.7253363228699552,0.7149171270718232,TRUE,TRUE,892,-0.15321313576523804,0.07260887260887261,-0.14956081262713916,0.0016241469688996078
22,2018,58,0.15358744394618834,0.9256756756756757,0.15171650055370986,FALSE,FALSE,148,-0.08859016035798518,0.011475536946576723,-0.07968630242210502,7.286859001850529e-5
22,2019,54,0.972972972972973,0.4897959183673469,0.48322147651006714,FALSE,FALSE,294,-0.27500212763063175,0.01920062695924765,-0.3561798060239029,0.002435869379601109
22,2020,48,0.4489795918367347,0.9428571428571428,0.4370860927152318,FALSE,FALSE,140,-0.08266812518163436,0.008409923709977774,-0.1638635063086648,2.2581695308270417e-4
22,2021,21,0.9785714285714285,0.12961210974456008,0.12924528301886792,FALSE,FALSE,1057,-0.14697941485074306,0.05763987348674883,-0.22783802996144492,0.0029920955102423863
22,2022,40,0.1400189214758751,0.8705882352941177,0.1371640407784986,FALSE,FALSE,170,0.07743436112532781,0.008911254390103266,0.028367496740760022,7.171018929983497e-6
22,2023,70,0.9352941176470588,0.8594594594594595,0.8112244897959183,FALSE,FALSE,185,0.5274075296266058,0.009462915601023018,0.3795124686112976,0.0013629410260264255
22,2024,50,0.972972972972973,0.162748643761302,0.162016201620162,FALSE,FALSE,1106,-0.22732007204119264,0.057193091322784155,-0.18020752592511222,0.0018573314797008628
23,2016,23,NA,NA,NA,TRUE,TRUE,170,-0.16848944301384142,0.015537885019650855,-0.21026439255562954,6.869472179923169e-4
23,2017,55,0.6176470588235294,0.7664233576642335,0.5198019801980198,TRUE,TRUE,137,0.10188096461087669,0.011151811151811152,0.10553328774897557,1.2420078557312222e-4
23,2018,88,0.9197080291970803,0.8873239436619719,0.8235294117647058,TRUE,TRUE,142,0.019257613765400184,0.011010312475769559,0.028161471701280354,8.731931871772196e-6
23,2019,110,0.8450704225352113,0.9022556390977443,0.7741935483870968,TRUE,TRUE,133,0.05772167149424811,0.00868599791013584,-0.023456006899023073,4.778899329483633e-6
23,2020,116,0.9699248120300752,0.8113207547169812,0.7914110429447853,TRUE,TRUE,159,-0.07951289568379022,0.009551270499189043,-0.16070827681082067,2.466820981224866e-4
23,2021,109,0.9685534591194969,0.8651685393258427,0.8415300546448088,TRUE,TRUE,178,-0.15209025530035014,0.00970662013305704,-0.232948870411052,5.267314520770939e-4
23,2022,127,0.9719101123595506,0.9202127659574468,0.8963730569948186,TRUE,TRUE,188,0.13184124315555515,0.009854798972584788,0.08277437877098737,6.752111877200305e-5
23,2023,148,0.8563829787234043,0.9640718562874252,0.8298969072164949,TRUE,TRUE,167,0.012368071658624379,0.008542199488491048,-0.13552698935668372,1.5689940301598327e-4
23,2024,147,0.8922155688622755,0.9551282051282052,0.8563218390804598,TRUE,TRUE,156,0.5020308321627701,0.008067018305926156,0.5491433782788505,0.0024326775357105886
24,2016,24,NA,NA,NA,TRUE,TRUE,67,-0.5372278965380985,0.006123754684215337,-0.5790028460798866,0.0020529538265694905
24,2017,50,0.7164179104477612,0.7868852459016393,0.6,TRUE,TRUE,61,-0.5398517920707271,0.004965404965404966,-0.5361994689326283,0.0014276029385023679
24,2018,45,0.9016393442622951,0.6043956043956044,0.5670103092783505,TRUE,TRUE,91,-0.24913747572452888,0.007055904473908661,-0.2402336177886487,4.0721170749320404e-4
24,2019,51,0.7362637362637363,0.7613636363636364,0.5982142857142857,TRUE,TRUE,88,-0.4802206942701914,0.005747126436781609,-0.5613983726634626,0.0018113111082137014
24,2020,77,0.7045454545454546,0.8051948051948052,0.6019417475728155,TRUE,TRUE,77,0.15539869881196766,0.004625458040487775,0.07420331768493722,2.5468384175514037e-5
24,2021,112,0.6883116883116883,0.8412698412698413,0.6091954022988506,TRUE,TRUE,63,-0.28328462997332055,0.0034354891482168176,-0.3641432450840224,4.555469018017402e-4
24,2022,94,0.7142857142857143,0.6818181818181818,0.5357142857142857,TRUE,TRUE,66,-0.4805405425521391,0.003459663469098915,-0.5296074069367069,9.703802674333856e-4
24,2023,108,0.9393939393939394,0.6526315789473685,0.6262626262626263,TRUE,TRUE,95,-0.28771037928401844,0.004859335038363171,-0.4356054402993266,9.220690262785251e-4
24,2024,91,0.8526315789473684,0.8901098901098901,0.7714285714285715,TRUE,TRUE,91,0.17562779581066976,0.004705760678456924,0.22274034192675018,2.3346812766934265e-4
25,2016,25,NA,NA,NA,TRUE,TRUE,37,0.04055279244441189,0.003381774974865186,-0.0012221570973762197,5.051248963959552e-9
25,2017,23,0.8378378378378378,0.775,0.6739130434782609,TRUE,TRUE,40,-0.11143819356067823,0.003256003256003256,-0.10778587042257935,3.782757464469863e-5
25,2018,59,0.775,0.7948717948717948,0.6458333333333334,TRUE,TRUE,39,-0.06076628404186286,0.003023959060246569,-0.051862426105982684,8.133576678478875e-6
26,2016,26,NA,NA,NA,TRUE,TRUE,218,0.5164653981510763,0.019925052554611095,0.47469044860928816,0.004489732455551908
26,2017,57,0.8211009174311926,0.8026905829596412,0.683206106870229,TRUE,TRUE,223,0.5245346281093575,0.018152218152218152,0.5281869512474563,0.005064132240079972
26,2018,89,0.9910313901345291,0.4130841121495327,0.41154562383612664,TRUE,FALSE,535,0.47686770851333965,0.04148251531363883,0.4857715664492198,0.009788795681339295
26,2019,123,0.5457943925233645,0.8439306358381503,0.49575551782682514,TRUE,FALSE,346,0.718587888236341,0.022596656217345874,0.6374102098430698,0.009180835577443605
26,2020,163,0.8121387283236994,0.8028571428571428,0.6771084337349398,TRUE,FALSE,350,0.6470703817568173,0.021024809274944434,0.5658750006297869,0.0067324491330700105
26,2021,172,0.9342857142857143,0.5109375,0.49321266968325794,TRUE,FALSE,640,0.8530368280276232,0.03490020721998037,0.7721782129169213,0.02080956937519277
26,2022,182,0.53125,0.9164420485175202,0.5067064083457526,TRUE,FALSE,371,1.0630344184883695,0.019447502227813596,1.0139675541038018,0.019994564370059042
26,2023,197,0.8328840970350404,0.8982558139534884,0.7610837438423645,TRUE,FALSE,344,0.6899151484538306,0.017595907928388745,0.5420200874385225,0.005169427450858366
26,2024,181,0.8924418604651163,0.7912371134020618,0.7223529411764706,TRUE,FALSE,388,1.2830117920967217,0.020064122453200953,1.330124338212802,0.03549806251841687
27,2016,27,NA,NA,NA,TRUE,TRUE,111,0.1766858903504903,0.010145324924595559,0.13491094080870217,1.8465467292182568e-4
27,2017,58,0.7027027027027027,0.7155963302752294,0.5492957746478874,TRUE,TRUE,109,0.31781478090429816,0.008872608872608873,0.32146710404239703,9.169051517275686e-4
27,2018,89,1,0.20373831775700935,0.20373831775700935,TRUE,FALSE,535,0.47686770851333965,0.04148251531363883,0.4857715664492198,0.009788795681339295
27,2019,123,0.5457943925233645,0.8439306358381503,0.49575551782682514,TRUE,FALSE,346,0.718587888236341,0.022596656217345874,0.6374102098430698,0.009180835577443605
27,2020,163,0.8121387283236994,0.8028571428571428,0.6771084337349398,TRUE,FALSE,350,0.6470703817568173,0.021024809274944434,0.5658750006297869,0.0067324491330700105
27,2021,172,0.9342857142857143,0.5109375,0.49321266968325794,TRUE,FALSE,640,0.8530368280276232,0.03490020721998037,0.7721782129169213,0.02080956937519277
27,2022,182,0.53125,0.9164420485175202,0.5067064083457526,TRUE,FALSE,371,1.0630344184883695,0.019447502227813596,1.0139675541038018,0.019994564370059042
27,2023,197,0.8328840970350404,0.8982558139534884,0.7610837438423645,TRUE,FALSE,344,0.6899151484538306,0.017595907928388745,0.5420200874385225,0.005169427450858366
27,2024,181,0.8924418604651163,0.7912371134020618,0.7223529411764706,TRUE,FALSE,388,1.2830117920967217,0.020064122453200953,1.330124338212802,0.03549806251841687
28,2016,28,NA,NA,NA,TRUE,TRUE,72,0.38857074969586225,0.006580751302440362,0.34679580015407413,7.914493688259141e-4
28,2017,39,0.8055555555555556,0.7532467532467533,0.6373626373626373,TRUE,TRUE,77,1.1710036508423343,0.0062678062678062675,1.1746559739804332,0.008648423492471295
28,2018,26,0.922077922077922,0.7029702970297029,0.6635514018691588,TRUE,TRUE,101,0.16662632457939042,0.007831278591920602,0.17553018251527058,2.4128831064265058e-4
28,2019,21,0.5643564356435643,0.7916666666666666,0.49137931034482757,TRUE,FALSE,72,-0.2164850065316314,0.004702194357366771,-0.2976626849249026,4.166288745926419e-4
28,2020,41,0.9305555555555556,0.8589743589743589,0.8072289156626506,TRUE,FALSE,78,0.41614407204250103,0.004685528924130474,0.3349486909154706,5.256724210120154e-4
28,2021,18,0.9871794871794872,0.5703703703703704,0.5661764705882353,TRUE,FALSE,135,0.3735424068527787,0.007361762460464609,0.2926837917420768,6.306365614052851e-4
28,2022,16,0.6,0.9529411764705882,0.5827338129496403,TRUE,FALSE,85,0.40566309449541366,0.004455627195051633,0.35659623011084585,5.66581436441145e-4
28,2023,53,0.5176470588235295,0.8461538461538461,0.4731182795698925,TRUE,FALSE,52,-0.37972397799043067,0.002659846547314578,-0.5276190390057388,7.404530034122581e-4
28,2024,66,0.9807692307692307,0.34459459459459457,0.3422818791946309,TRUE,FALSE,148,1.2044091802122303,0.007653325059468404,1.2515217263283107,0.011987453793454632
29,2016,29,NA,NA,NA,TRUE,TRUE,71,-0.8416712173765531,0.006489351978795357,-0.8834461669183412,0.005064790806949308
29,2017,40,0.8873239436619719,0.8181818181818182,0.7411764705882353,TRUE,TRUE,77,-0.3480815153243915,0.0062678062678062675,-0.34442919218629264,7.435590613852554e-4
29,2018,25,0.935064935064935,0.8181818181818182,0.7741935483870968,TRUE,TRUE,88,-0.44200152664455766,0.0068232922385050784,-0.4330976687086775,0.0012798694251685229
29,2019,16,0.9545454545454546,0.7777777777777778,0.75,TRUE,TRUE,108,-0.7204981785102595,0.007053291536050157,-0.8016758569035307,0.004533038883917001
29,2020,36,0.9629629629629629,0.8813559322033898,0.8524590163934426,TRUE,TRUE,118,-0.5839061596087353,0.007088364269838409,-0.6651015407357657,0.003135609240086054
29,2021,17,0.9322033898305084,0.9243697478991597,0.8661417322834646,TRUE,TRUE,119,-0.5504112135806198,0.0064892572799651,-0.6312698286913216,0.0025859793869179026
29,2022,13,0.9411764705882353,0.9333333333333333,0.8818897637795275,TRUE,TRUE,120,-0.8764916389011539,0.006290297216543481,-0.9255585032857216,0.005388636848589433
29,2023,55,0.45,0.9818181818181818,0.4462809917355372,FALSE,FALSE,55,-0.7903901017580927,0.002813299232736573,-0.9382851627734008,0.0024767696965441893
29,2024,67,1,0.4782608695652174,0.4782608695652174,FALSE,FALSE,115,-0.9053473353163953,0.0059468404178301786,-0.8582347892003149,0.004380246128879746
30,2016,30,NA,NA,NA,TRUE,TRUE,39,-0.5184858005579116,0.003564573622155196,-0.5602607500996997,0.001118891528744068
30,2017,29,0.8461538461538461,0.673469387755102,0.6,TRUE,TRUE,49,-0.5773323414263711,0.003988603988603989,-0.5736800182882723,0.0013126845263148874
30,2018,95,0.8163265306122449,0.851063829787234,0.7142857142857143,TRUE,TRUE,47,-0.9555136809684307,0.003644258354656122,-0.9466098230325505,0.0032655111562301838
30,2019,103,0.8723404255319149,0.8723404255319149,0.7735849056603774,TRUE,TRUE,47,0.005918116880525377,0.003069487983281087,-0.0752595615127458,1.738558484569398e-5
30,2020,135,0.5531914893617021,0.8125,0.49056603773584906,TRUE,FALSE,32,0.4067260796202529,0.0019222682765663484,0.32553069849322247,2.0370322227233317e-4
30,2021,144,0.9375,0.8333333333333334,0.7894736842105263,TRUE,FALSE,36,0.24513316810642244,0.0019631366561238955,0.16427455299572058,5.297745857945125e-5
30,2022,176,0.7777777777777778,0.8235294117647058,0.6666666666666666,TRUE,FALSE,34,1.058902201870964,0.0017822508780206531,1.0098353374863962,0.0018174813597752776
30,2023,170,0.8823529411764706,0.8823529411764706,0.7894736842105263,TRUE,FALSE,34,0.8184766758530517,0.0017391304347826088,0.6705816148377436,7.82051655927645e-4
30,2024,136,0.9705882352941176,0.6226415094339622,0.6111111111111112,TRUE,FALSE,53,1.0318047747312287,0.002740717757782604,1.078917320847309,0.003190366998494662
31,2016,31,NA,NA,NA,TRUE,TRUE,34,0.3239845796341033,0.003107577003930171,0.2822096300923152,2.4749450331529175e-4
31,2017,76,0.6470588235294118,0.43137254901960786,0.3492063492063492,TRUE,FALSE,51,-0.05495686624691185,0.004151404151404151,-0.05130454310881298,1.0927143941701791e-5
31,2018,102,0.6078431372549019,0.7380952380952381,0.5,TRUE,FALSE,42,0.14029654996615112,0.0032565712956501513,0.1492004079020313,7.249375763057812e-5
31,2019,97,0.9047619047619048,0.8260869565217391,0.76,TRUE,FALSE,46,0.6790325282500491,0.0030041797283176593,0.597854849856778,0.0010737852265461365
31,2020,136,0.8913043478260869,0.3904761904761905,0.37272727272727274,TRUE,FALSE,105,-0.6449726844744691,0.006307442782483331,-0.7261680656014995,0.00332604110334832
31,2021,96,0.9428571428571428,0.8048780487804879,0.7674418604651163,TRUE,FALSE,123,-0.7675499014222407,0.006707383575089977,-0.8484085165329425,0.0048279546484814185
31,2022,158,0.8536585365853658,0.9545454545454546,0.8203125,TRUE,FALSE,110,0.18961506538213996,0.0057661057818315245,0.14054820099757218,1.1390248196267412e-4
31,2023,154,0.9454545454545454,0.8062015503875969,0.7703703703703704,TRUE,FALSE,129,-0.2363352436659021,0.00659846547314578,-0.3842303046812102,9.741507717426403e-4
31,2024,116,0.9224806201550387,0.9224806201550387,0.8561151079136691,TRUE,FALSE,129,0.2511024547265845,0.006670803599131244,0.29821500084266495,5.932491513010236e-4
32,2016,32,NA,NA,NA,TRUE,TRUE,33,-0.7150889215732331,0.003016177680285166,-0.7568638711150212,0.0017277960278013077
32,2017,82,0.7878787878787878,0.8666666666666667,0.7027027027027027,TRUE,TRUE,30,-1.0576971325832,0.002442002442002442,-1.0540448094451011,0.002713090257187203
32,2018,98,0.9666666666666667,0.2283464566929134,0.2265625,TRUE,FALSE,127,-0.5655072565618026,0.009847251298751648,-0.5566033986259223,0.003050750764283537
32,2019,96,0.4645669291338583,0.7468354430379747,0.4013605442176871,FALSE,FALSE,79,-0.619456413666357,0.005159352142110763,-0.7006340920596281,0.00253266472998572
32,2020,134,0.9620253164556962,0.44970414201183434,0.4418604651162791,FALSE,FALSE,169,-0.47517622075805,0.010151979335616027,-0.5563716018850804,0.0031425386998212767
32,2021,149,0.3727810650887574,0.7682926829268293,0.3351063829787234,FALSE,FALSE,82,-0.23381213808634294,0.004471589050059985,-0.3146707531970448,4.4276638669663157e-4
32,2022,178,0.4146341463414634,0.9444444444444444,0.40476190476190477,FALSE,FALSE,36,-0.6435058195011385,0.0018870891649630445,-0.6925726838857063,9.051553812825609e-4
32,2023,163,0.8611111111111112,0.8611111111111112,0.7560975609756098,FALSE,FALSE,36,-0.617561102773765,0.0018414322250639387,-0.7654561637890731,0.0010789377489809021
32,2024,121,0.9722222222222222,0.5303030303030303,0.5223880597014925,FALSE,FALSE,66,-0.980609299730484,0.0034129692832764505,-0.9334967536144037,0.0029741166860362818
33,2016,33,NA,NA,NA,TRUE,TRUE,65,-0.5101669117494197,0.005940956036925326,-0.5519418612912078,0.0018098517672940485
33,2017,67,0.7230769230769231,0.8545454545454545,0.6438356164383562,TRUE,TRUE,55,-1.177816856833224,0.004477004477004477,-1.174164533695125,0.006172277523020918
33,2018,98,1,0.4330708661417323,0.4330708661417323,TRUE,FALSE,127,-0.5655072565618026,0.009847251298751648,-0.5566033986259223,0.003050750764283537
33,2019,96,0.4645669291338583,0.7468354430379747,0.4013605442176871,FALSE,FALSE,79,-0.619456413666357,0.005159352142110763,-0.7006340920596281,0.00253266472998572
33,2020,134,0.9620253164556962,0.44970414201183434,0.4418604651162791,FALSE,FALSE,169,-0.47517622075805,0.010151979335616027,-0.5563716018850804,0.0031425386998212767
33,2021,149,0.3727810650887574,0.7682926829268293,0.3351063829787234,FALSE,FALSE,82,-0.23381213808634294,0.004471589050059985,-0.3146707531970448,4.4276638669663157e-4
33,2022,178,0.4146341463414634,0.9444444444444444,0.40476190476190477,FALSE,FALSE,36,-0.6435058195011385,0.0018870891649630445,-0.6925726838857063,9.051553812825609e-4
33,2023,163,0.8611111111111112,0.8611111111111112,0.7560975609756098,FALSE,FALSE,36,-0.617561102773765,0.0018414322250639387,-0.7654561637890731,0.0010789377489809021
33,2024,121,0.9722222222222222,0.5303030303030303,0.5223880597014925,FALSE,FALSE,66,-0.980609299730484,0.0034129692832764505,-0.9334967536144037,0.0029741166860362818
34,2016,34,NA,NA,NA,TRUE,TRUE,30,-1.1207357319740403,0.002741979709350151,-1.1625106815158284,0.0037055966126635473
34,2017,46,0.9,0.34177215189873417,0.32926829268292684,TRUE,FALSE,79,-0.850115440007724,0.006430606430606431,-0.8464631168696252,0.004607528274271927
34,2018,119,0.5569620253164557,0.88,0.5176470588235295,TRUE,FALSE,50,-0.9124336222259513,0.003876870590059704,-0.903529764290071,0.003164945471652599
34,2019,89,0.92,0.08070175438596491,0.08013937282229965,TRUE,FALSE,570,-0.09600428253034429,0.037225705329153605,-0.1771819609236155,0.0011686432175901538
34,2020,80,0.9017543859649123,0.8697123519458545,0.794435857805255,TRUE,FALSE,591,-0.07910359010679809,0.035501892232834745,-0.16029897123382852,9.12248108702268e-4
34,2021,64,0.6277495769881557,0.9275,0.5983870967741935,TRUE,FALSE,400,0.038877675727699665,0.02181262951248773,-0.04198093938300218,3.844256236185633e-5
34,2022,79,0.9675,0.5389972144846796,0.5294117647058824,TRUE,FALSE,718,-0.13178426564744136,0.0376369450123185,-0.18085113003200914,0.0012309964997592735
34,2023,142,0.3732590529247911,0.9640287769784173,0.36813186813186816,FALSE,FALSE,278,0.0642915966560472,0.014219948849104859,-0.08360346435926092,9.939089065462499e-5
34,2024,109,0.9676258992805755,0.4381107491856677,0.4317817014446228,FALSE,FALSE,614,-0.18966962553360367,0.031750956665632435,-0.14255707941752324,6.452594801800173e-4
35,2016,35,NA,NA,NA,TRUE,TRUE,64,-0.40750459199875944,0.005849556713280322,-0.44927954154054756,0.0011807453443561477
35,2017,83,0.6875,0.55,0.44,TRUE,FALSE,80,-0.42268532396519326,0.006512006512006512,-0.4190330008270944,0.0011434344698878936
35,2018,104,0.3,0.7058823529411765,0.26666666666666666,FALSE,FALSE,34,0.20633297658832395,0.0026362720012405986,0.2152368345242041,1.2213029602419067e-4
35,2019,107,0.6176470588235294,0.7,0.4883720930232558,FALSE,FALSE,30,-0.39452458045860506,0.001959247648902821,-0.4757022588518762,4.433633210751909e-4
35,2020,139,0.9666666666666667,0.5686274509803921,0.5576923076923077,FALSE,FALSE,51,-0.43350166200666185,0.0030636150657776177,-0.5146970431336922,8.115915994917317e-4
35,2021,146,0.803921568627451,0.9111111111111111,0.7454545454545455,FALSE,FALSE,45,-0.4413888968758793,0.00245392082015487,-0.5222475119865811,6.692884104006893e-4
35,2022,166,0.8222222222222222,0.9024390243902439,0.7551020408163265,FALSE,FALSE,41,-0.8770519041620058,0.0021491848823190227,-0.9261187685465736,0.0018433472197737118
35,2023,165,0.7317073170731707,0.7894736842105263,0.6122448979591837,FALSE,FALSE,38,0.20271070957214002,0.0019437340153452686,0.05481564855683191,5.840445136308547e-6
35,2024,135,0.8947368421052632,0.85,0.7727272727272727,FALSE,FALSE,40,-0.8429254204160598,0.002068466232288758,-0.7958128742999794,0.0013099971680661801
36,2016,36,NA,NA,NA,TRUE,TRUE,183,-0.22893284880723114,0.01672607622703592,-0.27070779834901926,0.0012257322284906415
36,2017,89,0.8415300546448088,0.7738693467336684,0.6754385964912281,TRUE,TRUE,199,-0.4760469120091942,0.0161986161986162,-0.4723945888710953,0.003614828886556251
36,2018,101,0.9597989949748744,0.5735735735735735,0.5601173020527859,TRUE,TRUE,333,-0.7955512365924184,0.025819958129797628,-0.7866473786565382,0.015977754109453252
36,2019,104,0.9309309309309309,0.7928388746803069,0.748792270531401,TRUE,TRUE,391,-0.28583557363821377,0.025535527690700104,-0.36701325203148494,0.0034396030774679976
36,2020,147,0.6265984654731458,0.875,0.5751173708920188,TRUE,TRUE,280,-0.020182488485345502,0.01681984741995555,-0.10137786961237594,1.728655184237575e-4
36,2021,164,0.825,0.8220640569395018,0.7,TRUE,TRUE,281,-0.3545417962959989,0.015323372232522631,-0.43540041140670077,0.002904905585621547
36,2022,189,0.7900355871886121,0.7872340425531915,0.6510263929618768,TRUE,TRUE,282,-0.7231856465840582,0.014782198458877183,-0.7722525109686259,0.008815717947090846
36,2023,171,0.900709219858156,0.736231884057971,0.6809651474530831,TRUE,TRUE,345,-0.6935409187400035,0.01764705882352941,-0.8414359797553116,0.012494373671060844
36,2024,148,0.7913043478260869,0.8806451612903226,0.7146596858638743,TRUE,TRUE,310,-0.7324909081618034,0.016030613300237875,-0.685378362045723,0.00753027638534224
37,2016,37,NA,NA,NA,TRUE,TRUE,87,-0.08011507553836454,0.007951741157115437,-0.12189002508015265,1.181404354831826e-4
37,2017,84,0.6436781609195402,0.9180327868852459,0.6086956521739131,TRUE,TRUE,61,0.15811846920503522,0.004965404965404966,0.1617707923431341,1.2994360151199433e-4
37,2018,105,0.9344262295081968,0.7808219178082192,0.7402597402597403,TRUE,TRUE,73,-0.42846377000910496,0.005660231061487168,-0.4195599120732248,9.963734160486257e-4
37,2019,106,0.821917808219178,0.6382978723404256,0.5607476635514018,TRUE,TRUE,94,-0.6569318760619466,0.006138975966562174,-0.7381095544552178,0.003344549187012769
37,2020,137,0.9361702127659575,0.7719298245614035,0.7333333333333333,TRUE,TRUE,114,-0.1790866113101999,0.006848080735267616,-0.2602819924372303,4.639349778896357e-4
37,2021,147,0.8947368421052632,0.8869565217391304,0.8031496062992126,TRUE,TRUE,115,-0.12587005844572485,0.006271130984840222,-0.2067286735564267,2.680077224395222e-4
37,2022,167,0.9217391304347826,0.9217391304347826,0.8548387096774194,TRUE,TRUE,115,-0.4708138349926717,0.006028201499187503,-0.5198806993772395,0.0016292778362568161
37,2023,166,0.8608695652173913,0.9166666666666666,0.7983870967741935,TRUE,TRUE,108,-0.24360069903136622,0.005524296675191816,-0.3914957600466743,8.467030411523533e-4
37,2024,149,0.9074074074074074,0.8596491228070176,0.7903225806451613,TRUE,TRUE,114,-0.30085852318760664,0.00589512876202296,-0.25374597707152624,3.795697786905637e-4
38,2016,38,NA,NA,NA,TRUE,TRUE,32,1.1305168214326085,0.002924778356640161,1.0887418718908204,0.003466911949133213
38,2017,11,0.9375,0.967741935483871,0.9090909090909091,TRUE,TRUE,31,1.6154384427759994,0.0025234025234025233,1.6190907659140983,0.006614985930510162
38,2018,20,0.9354838709677419,0.8055555555555556,0.7631578947368421,TRUE,TRUE,36,0.16902299478429766,0.0027913468248429866,0.17792685272017783,8.83683598573841e-5
38,2019,11,0.9722222222222222,0.9210526315789473,0.8974358974358975,TRUE,TRUE,38,0.9053984225723409,0.0024817136886102404,0.8242207441790698,0.0016859269680730006
38,2020,29,0.9210526315789473,0.9459459459459459,0.875,TRUE,TRUE,37,1.1814377543738757,0.00222262269477984,1.1002423732468452,0.0026905587406650115
38,2021,20,0.918918918918919,0.9444444444444444,0.8717948717948718,TRUE,TRUE,36,0.7233850782725203,0.0019631366561238955,0.6425264631618185,8.10461839408686e-4
38,2022,28,1,0.9473684210526315,0.9473684210526315,TRUE,TRUE,38,0.8150977915207106,0.001991927451905436,0.7660309271361428,0.0011688697641402857
